,artist,title & year,image url,website url,posted
426,Ibã Huni Kuin,"Dami (Avenida Paulista), 2017",https://masp.org.br/uploads/collection/iFZwQipPPzy89jS3fZ5t3ambiTIbPBwM.jpg,https://masp.org.br/acervo/obra/dami-avenida-paulista-1,0.0
427,Ibã Huni Kuin,"Dami (Avenida Paulista 1), 2017",https://masp.org.br/uploads/collection/IDCEaz3zO1DDzrmVdSQNknMWH3Xx28Yn.jpg,https://masp.org.br/acervo/obra/dami-aveninda-paulista-1-1,0.0
428,Ibã Huni Kuin,"Dami (Avenida Paulista 2), 2017",https://masp.org.br/uploads/collection/i5VAsvDPpb0GogSwMnlrmcHLEf1dytr0.jpg,https://masp.org.br/acervo/obra/dami-aveninda-paulista-2-1,0.0
429,Ibã Huni Kuin,"Sem título, 2017",https://masp.org.br/uploads/collection/eyXLZCuDVmiqkzM4jAOe8gA5nKl245hA.jpg,https://masp.org.br/acervo/obra/sem-titulo-159,0.0
430,Ibã Huni Kuin,"Sem título, 2017",https://masp.org.br/uploads/collection/LC9SmoRzpA3jFx9KxCFGyG7n2GsBcLrl.jpg,https://masp.org.br/acervo/obra/sem-titulo-166,0.0
431,Ibã Huni Kuin,"Sem título,",https://masp.org.br/uploads/collection/KPW5OntdxADxMiO8U9ORQlwiaidDxN20.jpg,https://masp.org.br/acervo/obra/sem-titulo-161,0.0
432,Ibã Huni Kuin,"Dami (Avenida Paulista 7), 2017",https://masp.org.br/uploads/collection/Fdm8dC7aX0X6PXokHUvwe8R9xbnWfweV.jpg,https://masp.org.br/acervo/obra/dami-aveninda-paulista-7,0.0
433,Ibã Huni Kuin,"Dami (Avenida Paulista 9), 2017",https://masp.org.br/uploads/collection/XyPq7CL9KwTYzygNWlS2Zxvfj3qVlGFi.jpg,https://masp.org.br/acervo/obra/dami-aveninda-paulista-9,0.0
434,Ibã Huni Kuin,"Dami (Avenida Paulista 6),",https://masp.org.br/uploads/collection/6QHjco16AuUQk7U8ge9ezqay2Sc1V21x.jpg,https://masp.org.br/acervo/obra/dami-aveninda-paulista-6,0.0
435,Ibã Huni Kuin,"Dami (Avenida Paulista 8),",https://masp.org.br/uploads/collection/3Gl0a3IdWd5U0hxp12UOqf5MHTeMjUw2.jpg,https://masp.org.br/acervo/obra/dami-aveninda-paulista-8,0.0
436,Ibã Huni Kuin,"Dami (Avenida Paulista 10),",https://masp.org.br/uploads/collection/o7Gd7x9YV5Cb6T40sD2tkWFcpD2V3mzT.jpg,https://masp.org.br/acervo/obra/dami-aveninda-paulista-10,0.0
437,Ibã Huni Kuin,"Sem título, 2017",https://masp.org.br/uploads/collection/KUBSRAFKxsMrI7uVbrUqIi7Wc8IFnujI.jpg,https://masp.org.br/acervo/obra/sem-titulo-164,0.0
438,Ibã Huni Kuin,"Sem título, 2017",https://masp.org.br/uploads/collection/TeG1lYBDknAmEK4Byi8qWF4dUdDP71T4.jpg,https://masp.org.br/acervo/obra/sem-titulo-169,0.0
439,Amapô,"Sobre: as páginas brancas, 2017",https://masp.org.br/uploads/collection/mqZjMFNUMNGoEi9KlASamMbnIYJg8NUY.jpg,https://masp.org.br/acervo/obra/amapo-vagaba-avoa-furiosa,0.0
440,Amapô,"Alibã vuduzento acuenda forte, 2017",https://masp.org.br/uploads/collection/0RFHLQ1KhtnapAfRh5V72gBPZFPXKD70.jpg,https://masp.org.br/acervo/obra/aliba-vuduzento-acuenda-forte,0.0
441,Leda Catunda," Roupa de noiva, 2017",https://masp.org.br/uploads/collection/Cj34SzavUeS8vX7xk1tdzYlrjtKeb5Xv.jpg,https://masp.org.br/acervo/obra/roupa-de-noiva,0.0
442,Leda Catunda," Roupa de noivo, 2017",https://masp.org.br/uploads/collection/AQPYQSoBvorJActX6lsA0PIIAheO1n0n.jpg,https://masp.org.br/acervo/obra/roupa-de-noivo,0.0
443,Leda Catunda,"Roupa de daminha, 2017",https://masp.org.br/uploads/collection/OJDyMTpG99IajEHbJaSch0NsGMv81aTa.jpg,https://masp.org.br/acervo/obra/roupa-de-daminha,0.0
444,Alexandre da Cunha," Capa Listrada, 2017",https://masp.org.br/uploads/collection/r83BhBaDhKsojQOlfeCewGV6osRhrHgC.jpg,https://masp.org.br/acervo/obra/capa-listrada,0.0
445,Alexandre da Cunha," Vestido longo, 2017",https://masp.org.br/uploads/collection/nZCsixoRLV2rksKMNPhgSMeLFThcz8rC.jpg,https://masp.org.br/acervo/obra/vestido-longo,0.0
446,Alexandre da Cunha,"Top com franja e saia lapela, 2017",https://masp.org.br/uploads/collection/EPGL3D0sx5lVtX4ycYMdclkTVnYA44bp.jpg,https://masp.org.br/acervo/obra/top-com-franja-e-saia-lapela,0.0
447,No Martins,"Senhora injustiça, 2017",https://masp.org.br/uploads/collection/bTloLREqnisBlVaYOaIPVjk7v9VBlnOv.jpg,https://masp.org.br/acervo/obra/senhora-injustica,0.0
448,Céline Condorelli,"Peça de conversa, 2016",https://masp.org.br/uploads/collection/QLRVn3Lb7vXRASdAypCY7DYnunJbWTws.jpg,https://masp.org.br/acervo/obra/conversation-piece-peca-de-conversa,0.0
449,Céline Condorelli,"Peça de conversa, 2016",https://masp.org.br/uploads/collection/otCa9GmKOmOP5wvmV72JLApFEjDISxFL.jpg,https://masp.org.br/acervo/obra/conversation-piece-peca-de-conversa-1,0.0
450,Jonathas de Andrade,"Sem título , 2016",https://masp.org.br/uploads/collection/VpF7FAlwj3JuuT4FTjDY8boszpga6W6L.jpg,https://masp.org.br/acervo/obra/sem-titulo-155,0.0
451,Marcela Cantuária,"Maternidade compulsória, 2016",https://masp.org.br/uploads/collection/wLqVqMaPtUvwUkdsOI7uM34bHATNjb18.jpg,https://masp.org.br/acervo/obra/maternidade-compulsoria,0.0
452,Daniel de Paula,"Campo de ação/ campo de visão , 2016-17",https://masp.org.br/uploads/collection/X9EttL34hAnKMZWTLet7OtOeAzBjDD86.jpg,https://masp.org.br/acervo/obra/campo-de-acao-campo-de-visao,0.0
453,Denilson Baniwa,"Natureza morta 1, 2016",https://masp.org.br/uploads/collection/2xRazGXl4NVc2tLF1XgRZrRKo1hKOOJG.jpg,https://masp.org.br/acervo/obra/natureza-morta-1-706,0.0
454,Franz Ackermann," Postes de bandeira vazios / EU, 2016",https://masp.org.br/uploads/collection/dkpc7yFWEuQBob7d9g6ek4Ej7IIlYD9R.jpg,https://masp.org.br/acervo/obra/postes-de-bandeira-vazios-eu,0.0
455,Rivane Neuenschwander,"L. M. (interdito) , 2015",https://masp.org.br/uploads/collection/vJxPqT0NwMta1MgmzyrGtpWlLZKFAslz.jpg,https://masp.org.br/acervo/obra/l-m-interdito,0.0
456,Thiago Martins de Melo,"Madona mestiça do espelho , 2015",https://masp.org.br/uploads/collection/vqpKRcCJCdMEBEtqOFDUAP41UF7zuVSP.jpg,https://masp.org.br/acervo/obra/madona-mestica-do-espelho,0.0
457,Michael Wesely,"Pinacoteca MASP (4.8. - 21.11.2015) (I), 2015",https://masp.org.br/uploads/collection/ugoaCrU0OvXIroAXBziahwJkpM2xyYPT.jpg,https://masp.org.br/acervo/obra/pinacoteca-masp-48-21112015,0.0
458,Michael Wesely,"Pinacoteca MASP (4.8. - 21.11.2015) (II), 2015",https://masp.org.br/uploads/collection/J18c4dcJfqtMBuNHDGn4Zx6vTgTEmvEU.jpg,https://masp.org.br/acervo/obra/pinacoteca-masp-48-21112015-1,0.0
459,Flávio Cerqueira,"Amnésia , 2015",https://masp.org.br/uploads/collection/AdKAkFxpWMOEmzkZzdF5R02XeI9CYEsd.jpg,https://masp.org.br/acervo/obra/amnesia,0.0
460,Carla Zaccagnini,"Elementos de beleza: um jogo de chá nunca é apenas um jogo de chá, 2014",https://masp.org.br/uploads/collection/JT69C9fwgjyZrtosxBjzBQy7lgti85PP.jpg,https://masp.org.br/acervo/obra/elementos-de-beleza-um-jogo-de-cha-nunca-e-apenas-um-jogo-de-cha,0.0
461,Yuri Firmeza,"Nada é, da série Ruínas, 2014",https://masp.org.br/uploads/collection/4YUDCkYpNq2a8oiQNeQvorIOGrvNqZZN.jpg,https://masp.org.br/acervo/obra/nada-e-da-serie-ruinas,0.0
462,Tunga,"Sem título, da série Morfológicas, 2014-17",https://masp.org.br/uploads/collection/Q6qo8yPbNubeRoV1cbE2H5WYN4VoIu81.jpg,https://masp.org.br/acervo/obra/sem-titulo-da-serie-morfologicas,0.0
463,EvaMarie Lindahl," Sobre: as páginas brancas, 2014-19",https://masp.org.br/uploads/collection/BDeAyzg7KeMgqDQ6Ld6sQK5eiWmojlHg.jpg,https://masp.org.br/acervo/obra/sobre-as-paginas-brancas,0.0
464,Ivan Grilo,"Estudo para manutenção da paisagem nº 1, 2013",https://masp.org.br/uploads/collection/6UARX2xS7w0MbliODxAgsi9x4BjW254I.jpg,https://masp.org.br/acervo/obra/estudo-para-manutencao-da-paisagem-no-1,0.0
465,Ivan Grilo,"Estudo para manutenção da paisagem nº 2, 2013",https://masp.org.br/uploads/collection/ql51pedja7FJpphwzfgq8ce1RuwiSo8p.jpg,https://masp.org.br/acervo/obra/estudo-para-manutencao-da-paisagem-no-2,0.0
466,Ivan Grilo,"Estudo para manutenção da paisagem nº 3, 2013",https://masp.org.br/uploads/collection/dMc1bhFkkI6gGVpAtUL1FCmq8CCHR63R.jpg,https://masp.org.br/acervo/obra/estudo-para-manutencao-da-paisagem-no-3,0.0
467,Thiago Honório,"Trabalho, 2013-16",https://masp.org.br/uploads/collection/g8XrqsDyH3zjowRQme0w1ZaguikB5LUJ.jpg,https://masp.org.br/acervo/obra/trabalho,0.0
468,Rodrigo Garcia Dutra,"Tabom, da série Tabom concreto, 2013",https://masp.org.br/uploads/collection/qwsMvbMaw3Ek7Sg5OXDXZsT7PEbWwLPK.jpg,https://masp.org.br/acervo/obra/tabom-da-serie-tabom-concreto,0.0
469,Pedro Motta,"Espaço confinado - I, 2013",https://masp.org.br/images/exposures/Banner_expos_embreve.jpg,https://masp.org.br/acervo/obra/espaco-confinado,0.0
470,Pedro Motta,"Espaço confinado - II, 2013-15",https://masp.org.br/images/exposures/Banner_expos_embreve.jpg,https://masp.org.br/acervo/obra/espaco-confinado-1,0.0
471,Pedro Motta,"Espaço confinado - III, 2013-15",https://masp.org.br/images/exposures/Banner_expos_embreve.jpg,https://masp.org.br/acervo/obra/espaco-confinado-2,0.0
472,Cinthia Marcelle,"O Século, da série B, 2011",https://masp.org.br/uploads/collection/Oj5r3p1ZU6Bek7bAwU4gB1dhjkktqVDC.jpg,https://masp.org.br/acervo/obra/o-seculo,0.0
473,Marcelo Cidade,"Tempo suspenso de um estado provisório , 2011-15",https://masp.org.br/uploads/collection/CBPmX6cYBM8RkoH7lNb8ZshA5DFPn4Fa.jpg,https://masp.org.br/acervo/obra/tempo-suspenso-de-um-estado-provisorio,0.0
474,Paulo Nazareth,"Impressão fotográfica sobre papel algodão , 2010",https://masp.org.br/uploads/collection/jmHDtQ89Y4W9iH2XNfMyD6cpZPAHN7zB.jpg,https://masp.org.br/acervo/obra/sem-titulo-da-serie-para-lembra-lo-de-permanecer-em-silencio-1,0.0
475,Cabelo,"Fundo Cósmico de Microondas, da série Mianmar Miroir, 2009",https://masp.org.br/uploads/collection/WfdLoNSOwFlcxsl4AcImdgKcvJJNmpFu.jpg,https://masp.org.br/acervo/obra/mianmar-miroirs-cosmic-microwave-background,0.0
476,Iran do Espírito Santo,"Lata P, 2009",https://masp.org.br/uploads/collection/degjJ7ANeBwjzkCgR4iV6EMCWn76Htlh.jpg,https://masp.org.br/acervo/obra/lata-p-781,0.0
477,Iran do Espírito Santo,"Lata J, 2005",https://masp.org.br/uploads/collection/xF3nMPsR3oTxwiqMzHUpPq3WkPNggsfR.jpg,https://masp.org.br/acervo/obra/lata-j-238,0.0
478,Iran do Espírito Santo,"Lata K, 2005",https://masp.org.br/images/exposures/Banner_expos_embreve.jpg,https://masp.org.br/acervo/obra/lata-k-535,0.0
479,Iran do Espírito Santo,"Lata L, 2005",https://masp.org.br/uploads/collection/VLXm4k6ArebTtG5qs4KdIX2ymuA5X0xq.jpg,https://masp.org.br/acervo/obra/lata-l-229,0.0
480,Iran do Espírito Santo,"Lata M, 2005",https://masp.org.br/uploads/collection/FkTnZvCAW9yM6mP1j0Txr1XZaQWiYB7Z.jpg,https://masp.org.br/acervo/obra/lata-m-163,0.0
481,Iran do Espírito Santo,"Lata N, 2005",https://masp.org.br/uploads/collection/CZSDMwPUwJHw1vHsxKmgUgsy4ku847uC.jpg,https://masp.org.br/acervo/obra/lata-n-310,0.0
482,Iran do Espírito Santo,"Lata O, 2005",https://masp.org.br/uploads/collection/DPCcCDrZoi4jZ52AdgOeYPLXTNMYuk7B.jpg,https://masp.org.br/acervo/obra/lata-o-954,0.0
483,Iran do Espírito Santo,"Lata G, 2004",https://masp.org.br/uploads/collection/WLNyi8Sy3Yx0nDSSLPkHu4cK5TqAbQvB.jpg,https://masp.org.br/acervo/obra/lata-g-258,0.0
484,Iran do Espírito Santo,"Lata H, 2004",https://masp.org.br/uploads/collection/AdmIOd6Ltiskzov8ni1800yT4USHr6zs.jpg,https://masp.org.br/acervo/obra/lata-h-998,0.0
485,Iran do Espírito Santo,"Lata I, 2004",https://masp.org.br/uploads/collection/mayU0tslwp8RfiDPHmA2GXK0lXzRD15Y.jpg,https://masp.org.br/acervo/obra/lata-i-172,0.0
486,Emanoel Araújo,"O navio , 2007",https://masp.org.br/uploads/collection/lemmhpdiAtnO7kWFWBDNJIrIMnZsuXVO.jpg,https://masp.org.br/acervo/obra/o-navio,0.0
487,Emanoel Araújo,"Bicho alado, 1980",https://masp.org.br/uploads/collection/nr6ol52n4jZVMCnFLvHhHP5rGv0XpdAu.jpg,https://masp.org.br/acervo/obra/bicho-alado,0.0
488,Frente 3 de fevereiro," Bandeiras, 2006",https://masp.org.br/uploads/collection/gvnQjyVD41i7GWuENBWn7yjnvtRhgLWf.jpg,https://masp.org.br/acervo/obra/bandeiras-1,0.0
489,Rochelle Costi,"Como um reflexo na Rolleyflex , 2005",https://masp.org.br/uploads/collection/jmPCuvqIRJASG2GVD1DnUd1GyyHWwDKn.jpg,https://masp.org.br/acervo/obra/como-um-reflexo-na-rolleyflex,0.0
490,Barbara Wagner,"Brasília teimosa, 2005",https://masp.org.br/uploads/collection/NiNEWgCkVfJiy1qnH6vXxfR0IFUKcVbP.jpg,https://masp.org.br/acervo/obra/sem-titulo-da-serie-brasilia-teimosa,0.0
491,Iran do Espírito Santo,"Lata F , 2004",https://masp.org.br/uploads/collection/4yNdmvkTNIOmaQQlvNIFjUJ5YZKECsQ7.jpg,https://masp.org.br/acervo/obra/lata-f-229,0.0
492,Iran do Espírito Santo,"Lata A, 2003",https://masp.org.br/uploads/collection/nwis8Ti8iB91mMJORCXp69vSzGwFl0Bt.jpg,https://masp.org.br/acervo/obra/lata-a-188,0.0
493,Iran do Espírito Santo,"Lata B , 2003",https://masp.org.br/uploads/collection/hCFgUnsfNXiTeRUJZJJD6XaifoHarmzQ.jpg,https://masp.org.br/acervo/obra/lata-b-202,0.0
494,Iran do Espírito Santo,"Lata C , 2003",https://masp.org.br/uploads/collection/TNSRDTkkaeX4rO6CjuD5DjIqSHyTOjXY.jpg,https://masp.org.br/acervo/obra/lata-c-896,0.0
495,Iran do Espírito Santo,"Lata D , 2003",https://masp.org.br/uploads/collection/5MgUWsKRpbYbRbaObPrUFgDoe4mmfjGy.jpg,https://masp.org.br/acervo/obra/lata-d-873,0.0
496,Iran do Espírito Santo,"Lata E , 2003",https://masp.org.br/uploads/collection/MzKh4BmF0DMsoVAJUmycvZ08DqCDfFmW.jpg,https://masp.org.br/acervo/obra/lata-e-544,0.0
497,Aldir Mendes de Souza,"Fragmentação de paisagem verde-folha, 2002",https://masp.org.br/uploads/collection/Lrjts3XdaQiqfYB1xfaf4NIOPC3gzpHw.jpg,https://masp.org.br/acervo/obra/fragmentacao-de-paisagem-verde-folha,0.0
498,Aldir Mendes de Souza,"Esquadrão da morte I, 1970",https://masp.org.br/uploads/collection/iB18TVcn14zZSgrpFZqlTLTqyxPW1HQ8.jpg,https://masp.org.br/acervo/obra/esquadrao-da-morte-i,0.0
499,W.W.F.,"O macaco e a gata, 1999",https://masp.org.br/uploads/collection/sdTU2va6XzZ2MFZUciZqbqfv1HFaxBwf.jpg,https://masp.org.br/acervo/obra/o-macaco-e-a-gata,0.0
500,Geraldo de Barros,"Fotoforma , 1950",https://masp.org.br/uploads/collection/4UcNOptto6Jem1W500uWhYDdvXkzqQqR.jpg,https://masp.org.br/acervo/obra/fotoforma,0.0
501,Geraldo de Barros,"Movimento giratório , 1952",https://masp.org.br/uploads/collection/AzqvCFkvnpt8IPVsQ0cKygf5TWugCIZk.jpg,https://masp.org.br/acervo/obra/movimento-giratorio,0.0
502,Geraldo de Barros,"18,19, 1990",https://masp.org.br/uploads/collection/gVVzNERQ3tf3OtUjgg0GkGJKyvLUZY0P.jpg,https://masp.org.br/acervo/obra/1819,0.0
503,Geraldo de Barros,"Sem título, 1989",https://masp.org.br/uploads/collection/vD8DaSkSfWLIthM9YLWhBRFWV276cBzr.jpg,https://masp.org.br/acervo/obra/sem-titulo-123,0.0
504,Geraldo de Barros,"Formas ou Fotoforma , 1951",https://masp.org.br/uploads/collection/FsEMUsjd8YlTHrvzWmpQyrQ2a6wRJBo4.jpg,https://masp.org.br/acervo/obra/formas-ou-fotoforma,0.0
505,Geraldo de Barros,"Interior ou Fotoforma , 1949",https://masp.org.br/uploads/collection/fsWyr7FNb8ryMxGPgenvYJPk71QHMX2j.jpg,https://masp.org.br/acervo/obra/interior-ou-fotoforma,0.0
506,Geraldo de Barros,"Marginal… Marginal… ou Thalassa… Thalassa ou Autorretrato — homenagem a E. Pound, 1949",https://masp.org.br/uploads/collection/T4NfWiKnojCBJLo8vKlRvhuh9eR6pMCS.jpg,https://masp.org.br/acervo/obra/marginal-marginal-ou-thalassa-thalassa-ou-autorretrato-homenagem-a-e-pound,0.0
507,Geraldo de Barros,"Fotograma II ou fotoforma nº 13 , circa 1949",https://masp.org.br/uploads/collection/4fFlIjyylkMkBtts8xiIEaQLasxFVAWR.jpg,https://masp.org.br/acervo/obra/fotograma-ii-ou-fotoforma-no-13,0.0
508,Geraldo de Barros,"Estudo em branco , 1948",https://masp.org.br/uploads/collection/xR0KRAqFooNtlNfklce9ycThGyvk8jX1.jpg,https://masp.org.br/acervo/obra/estudo-em-branco,0.0
509,Geraldo de Barros,"Nu , circa 1947",https://masp.org.br/uploads/collection/o6hAyk0n4nTLuVFJ3ny1bmymsofy1Sy1.jpg,https://masp.org.br/acervo/obra/nu,0.0
510,Geraldo de Barros,"No mar II , circa 1947",https://masp.org.br/uploads/collection/viNfQcYeHEWUdAuQIwikZPYo75jQz5jC.jpg,https://masp.org.br/acervo/obra/no-mar-ii,0.0
511,Geraldo de Barros,"Menina do leite , circa 1946",https://masp.org.br/uploads/collection/QtavseFQ3K81J22CvRHgsFFKTYHFhx38.jpg,https://masp.org.br/acervo/obra/menina-do-leite,0.0
512,Geraldo de Barros,"O trabalhador , Sem data",https://masp.org.br/uploads/collection/dEzz7jYo0Gr6u5irml5oNRxtkQHk6Pm7.jpg,https://masp.org.br/acervo/obra/o-trabalhador,0.0
513,Robert Rauschenberg,"Los Angeles revisitado #4, 1998",https://masp.org.br/uploads/collection/3Lt8k88HexrWVxVffzlJlEtQSXDTxtP3.jpg,https://masp.org.br/acervo/obra/los-angeles-revisitado-4,0.0
514,Siron Franco,"O que vi pela TV, 1997",https://masp.org.br/uploads/collection/YolCETrCe9eG44jGGFzPvAI3Yyt12aVU.jpg,https://masp.org.br/acervo/obra/da-serie-o-que-vi-pela-tv,0.0
515,Gil Vicente,"Cabeça de cadeira, 1996",https://masp.org.br/uploads/collection/ynFVw9bACrRXnd9MSBEIBMbEnqv1Sjck.jpg,https://masp.org.br/acervo/obra/cabeca-de-cadeira,0.0
516,Eustáquio Neves,"Sem título, da série Memória Black Maria , 1995",https://masp.org.br/images/exposures/Banner_expos_embreve.jpg,https://masp.org.br/acervo/obra/sem-titulo-da-serie-memoria-black-maria,0.0
517,Meta (Mari Carmem Hernández),"Autorretrato verde, 1994",https://masp.org.br/uploads/collection/pCn4iNLAyvXRoEDv6NzRp3ztI6RPlhRr.jpg,https://masp.org.br/acervo/obra/autorretrato-verde,0.0
518,Anna Bella Geiger,"Macio com ilusões abstratas , 1994",https://masp.org.br/uploads/collection/nUBoEVz9nzsMHZWnNFAdsYBFyLpJr3nJ.jpg,https://masp.org.br/acervo/obra/macio-com-ilusoes-abstratas,0.0
519,Anna Bella Geiger,"Brasil nativo/Brasil alienígena , 1976-77",https://masp.org.br/images/exposures/Banner_expos_embreve.jpg,https://masp.org.br/acervo/obra/brasil-nativobrasil-alienigena,0.0
520,Anna Bella Geiger,"Brasil nativo/Brasil alienígena, 1976-77",https://masp.org.br/images/exposures/Banner_expos_embreve.jpg,https://masp.org.br/acervo/obra/brasil-nativobrasil-alienigena-1,0.0
521,Anna Bella Geiger,"E as vísceras mergulham num profundo mar azul , 1968",https://masp.org.br/uploads/collection/yMrhA6MEI9ixKW1lg9hxSlbctAOehTrS.jpg,https://masp.org.br/acervo/obra/e-as-visceras-mergulham-num-profundo-mar-azul,0.0
522,Anna Bella Geiger,"Fígado , 1967",https://masp.org.br/uploads/collection/lkejxWOOL9EWZVpLAwOFVm5GhyfZLzkC.jpg,https://masp.org.br/acervo/obra/figado,0.0
523,Hélio Melo,"O cachorro do deputado antes e depois da eleição, 1994",https://masp.org.br/uploads/collection/sAY9U4TluuP2o1X2NxGcGMuQDAyZwcLG.jpg,https://masp.org.br/acervo/obra/o-cachorro-do-deputado-antes-e-depois-da-eleicao,0.0
524,Marcelo Grassmann,"A morte da donzela, 1993",https://masp.org.br/uploads/collection/yLzVUcPIIHZDlYLG2u5sF58MwTop3Juv.jpg,https://masp.org.br/acervo/obra/da-serie-a-morte-da-donzela,0.0
525,Paula Trope,"Vitor, Wando e Felipe e Sem título (Os quadrinhos), da série Os meninos, 1993-94",https://masp.org.br/uploads/collection/fYSOZu78BkVMefGtQzr4agcQRIU6SMwN.jpg,https://masp.org.br/acervo/obra/vitor-wando-e-felipe-e-sem-titulo-os-quadrinhos,0.0
526,Leda Catunda,"Barriga, 1993",https://masp.org.br/uploads/collection/2NFjST7ZWrXoXufzeNMw9pIr8d9w0ghx.jpg,https://masp.org.br/acervo/obra/barriga,0.0
527,Leonilson," Agora e as oportunidades, 1991",https://masp.org.br/uploads/collection/Cb0z4pEn7bSuCz2aUTuGE4A3dXV573Vg.jpg,https://masp.org.br/acervo/obra/agora-e-as-oportunidades,0.0
528,Leonilson," Sem título, 1980",https://masp.org.br/uploads/collection/44ueb7YhGKcTALEKLoKDfIbXOedqyUO6.jpg,https://masp.org.br/acervo/obra/sem-titulo-197,0.0
529,Leonilson," Sem título, 1980",https://masp.org.br/uploads/collection/YmHdh8KPwJz1oSBfD1iNNXw74J6vXLPR.jpg,https://masp.org.br/acervo/obra/sem-titulo-198,0.0
530,Edgar Degas,"Bailarina fazendo a reverência (a chamada), 1919-32",https://masp.org.br/uploads/collection/Y3yfX5saf28zOz9y1rzejKFdxobCC8Pe.jpg,https://masp.org.br/acervo/obra/bailarina-fazendo-a-reverencia-a-chamada-2,0.0
531,Edgar Degas,"Bailarina que calça sapatilha direita, circa 1919",https://masp.org.br/uploads/collection/uZxFwMGO6wRqwMEgfFS7S1VkpMQ8KbOL.jpg,https://masp.org.br/acervo/obra/bailarina-que-calca-sapatilha-direita,0.0
532,Edgar Degas,"Bailarina olhando a planta de seu pé direito, 1907-10",https://masp.org.br/uploads/collection/pMggmHJzEirbFx7RP6axmF1ZMiA7YbAT.jpg,https://masp.org.br/acervo/obra/bailarina-olhando-a-planta-de-seu-pe-direito-2,0.0
533,Edgar Degas,"Mulher numa poltrona, enxugando a nuca, circa 1901",https://masp.org.br/uploads/collection/FckaiGEUAVSaPG9LOFxTFxpWQX2oYrJO.jpg,https://masp.org.br/acervo/obra/mulher-numa-poltrona-enxugando-a-nuca,0.0
534,Edgar Degas,"Mulher numa poltrona, enxugando a nuca, 1901-11",https://masp.org.br/uploads/collection/WaJhxpasldV8vtxrD6eIJ0As46KgJaHV.jpg,https://masp.org.br/acervo/obra/mulher-numa-poltrona-enxugando-a-nuca-1,0.0
535,Edgar Degas,"Mulher numa poltrona, enxugando a axila esquerda, 1901-11",https://masp.org.br/uploads/collection/aAdj2H101YMmgqWniHtbjJc5aEBpWKuV.jpg,https://masp.org.br/acervo/obra/mulher-numa-poltrona-enxugando-a-axila-esquerda,0.0
536,Edgar Degas,"Mulher sentada, enxugando as costas pelo lado esquerdo, 1901-11",https://masp.org.br/uploads/collection/X9GtCnNN5jWe0Gu0Wjsp68odEzRoDqUz.jpg,https://masp.org.br/acervo/obra/mulher-sentada-enxugando-as-costas-pelo-lado-esquerdo,0.0
537,Edgar Degas,"Bailarina segurando seu pé direito com a mão direita, 1900-10",https://masp.org.br/uploads/collection/TWRQRHl7Xgag6qzbgbEp9iOkaoW8yNMn.jpg,https://masp.org.br/acervo/obra/bailarina-segurando-seu-pe-direito-com-a-mao-direita,0.0
538,Edgar Degas,"Bailarina segurando seu pé direito com sua mão direita, 1900-10",https://masp.org.br/uploads/collection/VuzL5JdERV3qg4eppo5b8ThDGYB8Baxy.jpg,https://masp.org.br/acervo/obra/bailarina-segurando-seu-pe-direito-com-sua-mao-direita,0.0
539,Edgar Degas,"Bailarina olhando a planta de seu pé direito, 1900-10",https://masp.org.br/uploads/collection/67ijbSlUcniqFqFiAde3FyYd052izwMT.jpg,https://masp.org.br/acervo/obra/bailarina-olhando-a-planta-de-seu-pe-direito,0.0
540,Edgar Degas,"Bailarina olhando a planta de seu pé direito, 1900-10",https://masp.org.br/uploads/collection/U6JA101bkTisjHANBs3GuQ7km9KQA5pn.jpg,https://masp.org.br/acervo/obra/bailarina-olhando-a-planta-de-seu-pe-direito-1,0.0
541,Edgar Degas,"Mulher lavando as costas com a mão direita, circa 1900",https://masp.org.br/uploads/collection/KIOkR4UQUYU7XhclsM1KTxJL3rfHMyhE.jpg,https://masp.org.br/acervo/obra/mulher-lavando-as-costas-com-a-mao-direita,0.0
542,Edgar Degas,"Bailarina colocando a meia no pé direito, 1896-1911",https://masp.org.br/uploads/collection/ORdhc0tvCMLNi4VFEuTgWHJfILYU9oMW.jpg,https://masp.org.br/acervo/obra/bailarina-colocando-a-meia-no-pe-direito,0.0
543,Edgar Degas,"Dança espanhola, 1896-1911",https://masp.org.br/uploads/collection/kvZP3mHb3p2UDVjzYJEnKZs5SC00SBeY.jpg,https://masp.org.br/acervo/obra/danca-espanhola,0.0
544,Edgar Degas,"Mulher grávida, 1896-1911",https://masp.org.br/uploads/collection/AWxzzhKN6EZZwADuC7zOn4gX2h95C1te.jpg,https://masp.org.br/acervo/obra/mulher-gravida,0.0
545,Edgar Degas,"Mulher se penteando, 1896-1911",https://masp.org.br/uploads/collection/uXD3E2O2suiUXShP7mv4OnP2vDMPyDOt.jpg,https://masp.org.br/acervo/obra/mulher-se-penteando,0.0
546,Edgar Degas,"Mulher se espreguiçando, 1896-1911",https://masp.org.br/uploads/collection/J8PkdyyTcLPUwVaplpwDgrCQNcfVvSxx.jpg,https://masp.org.br/acervo/obra/mulher-se-espreguicando,0.0
547,Edgar Degas,"A massagista, 1896-1911",https://masp.org.br/uploads/collection/C1sMaTZ2nFlmVg1MYC2XqRC7XlcdmSZL.jpg,https://masp.org.br/acervo/obra/a-massagista,0.0
